Age,AnnualIncome,CreditScore,AccountTenure,MonthlyTxnCount,AvgTxnValue,MissedPayments,SupportCalls,OnlineUsageHours,HighRisk
40,1243030,530,8,10,49541,2,7,217,0
24,1598507,878,6,297,32359,6,6,222,0
31,1588963,776,2,183,59734,5,6,22,0
33,222743,388,10,287,54032,1,1,248,0
29,1043171,351,17,110,26887,5,9,205,0
24,1193830,833,19,250,17821,2,11,46,0
32,1231109,721,4,235,59714,1,5,103,0
29,2951715,745,13,219,6739,4,3,227,0
33,1460780,430,21,277,32767,4,10,151,0
68,2327491,899,19,109,35299,10,8,46,1
46,1282697,673,16,27,19755,1,4,226,0
58,636211,850,13,299,25958,2,5,112,0
62,1169536,829,5,165,39167,7,6,100,0
33,1290022,404,12,198,10700,14,1,23,1
59,1375106,686,7,270,4136,4,0,203,0
48,638894,635,9,87,55381,7,5,203,0
39,2290398,416,5,172,11249,9,8,170,1
44,1138202,300,4,147,38189,3,6,139,0
39,1722044,837,10,47,4363,3,11,235,0
69,283404,735,16,16,47456,12,11,190,1
33,1558638,795,11,26,41520,5,8,98,0
33,1345242,311,9,22,38516,9,11,64,1
48,708594,593,24,66,27212,10,10,182,1
22,1436883,807,5,193,2517,13,2,46,1
30,1778989,864,11,83,28225,13,4,164,1
42,1487156,427,9,171,20695,14,5,227,1
33,1951447,375,17,154,49721,4,5,189,0
29,1481660,568,22,227,5280,4,4,248,0
53,2588342,445,11,109,23420,8,1,95,0
34,2516520,702,21,258,44131,5,10,136,0
68,1633338,798,6,11,16244,13,9,125,1
40,1782978,859,16,167,8124,14,2,184,1
35,1249213,498,19,294,38539,2,5,67,0
52,1811498,882,14,199,26671,10,8,144,1
53,550857,802,3,134,50906,3,9,150,0
37,1808640,702,10,113,19397,8,7,57,0
44,1927536,508,21,223,58865,5,7,124,0
50,1199291,641,23,134,54179,10,7,165,1
33,652685,347,4,248,54682,13,10,182,1
67,277185,840,22,89,37637,7,5,193,0
68,1653672,475,21,259,52828,10,11,229,1
36,1504862,810,2,241,22351,6,10,225,1
22,912515,318,13,5,7925,11,2,172,1
37,578337,794,11,269,55128,0,4,134,0
52,1860626,654,12,198,17116,0,7,64,0
63,306745,858,1,126,1687,9,2,106,0
28,1576036,644,22,8,5923,13,0,174,1
23,795144,359,21,153,38248,6,11,146,1
32,2174807,528,9,65,7499,12,0,123,1
40,1194764,446,12,286,5398,1,6,140,0
36,2598507,597,7,121,5305,8,5,125,0
34,1596189,632,17,176,50500,13,4,139,1
36,2113938,631,10,242,59473,11,7,195,1
69,2600713,732,6,142,51302,9,7,31,0
63,2491051,698,7,222,30267,11,10,222,1
69,1148941,634,19,86,8605,8,0,238,0
53,1006951,508,14,223,57789,13,6,33,1
50,1235603,710,11,206,59715,11,10,215,1
32,1090987,886,2,79,6425,1,1,63,0
35,572027,898,1,51,31373,8,3,234,0
38,448945,570,10,240,48914,8,0,154,0
48,2447846,479,12,155,10993,9,1,195,0
43,1764932,714,9,127,33959,5,9,195,0
34,2007977,645,23,250,47023,4,8,158,0
50,2372127,818,11,258,33275,9,11,86,1
53,260666,737,1,58,48816,1,0,72,0
65,2660173,312,20,191,35350,5,6,200,0
35,1566725,703,10,285,54549,10,3,117,0
27,1880589,679,19,71,59005,8,6,124,0
35,342475,720,23,145,2203,2,6,53,0
62,784765,479,21,25,5727,2,10,177,0
66,1086837,582,11,26,44839,10,9,84,1
58,1754777,717,3,179,8831,3,2,203,0
66,1837899,655,16,195,53084,14,1,238,1
64,1936839,315,22,289,43662,9,2,101,0
31,685705,614,10,285,1158,10,4,127,0
49,518952,832,2,265,29484,11,7,204,1
51,2420883,315,19,161,5161,3,10,216,0
45,554000,764,4,265,30722,14,8,183,1
44,2340050,762,16,43,14034,0,3,161,0
39,2836667,844,6,34,36705,1,5,81,0
22,1721267,368,11,262,52400,5,3,207,0
42,561116,710,17,275,25477,4,8,233,0
40,1702224,351,15,55,33055,9,4,242,0
53,1715788,364,22,283,8014,3,1,188,0
28,651420,766,4,238,49497,9,0,108,0
45,2699041,571,24,30,39795,8,4,129,0
66,2914842,738,8,15,1351,1,7,214,0
29,1022590,829,24,28,35976,14,10,229,1
54,668205,572,18,220,4368,11,10,115,1
43,1788768,758,14,142,11870,7,5,141,0
25,1373788,472,2,229,58626,14,10,131,1
45,870756,867,16,114,40777,11,11,168,1
28,1240486,820,22,210,9034,10,6,202,1
36,2522130,796,15,75,16183,3,8,39,0
68,1336045,833,21,214,2286,8,3,209,0
65,559140,371,6,189,52555,3,4,49,0
35,2324420,471,9,94,13363,1,8,247,0
21,2361788,591,12,251,42241,13,2,126,1
42,1145751,551,10,237,4248,13,0,132,1
23,2683057,708,7,37,39914,5,7,23,0
58,1992606,666,5,151,23593,12,8,53,1
34,1002717,555,23,174,34606,11,10,229,1
56,417975,824,8,218,56435,13,9,171,1
38,2818623,739,12,232,38574,8,10,176,1
67,1272712,634,1,150,37064,6,11,141,1
61,1177882,734,10,150,52522,0,9,225,0
38,1797289,760,11,26,30622,13,3,164,1
23,1736793,607,23,93,17575,8,11,51,1
30,2840401,394,20,184,37146,5,5,148,0
69,1413091,708,5,269,4416,8,6,127,0
59,2634705,467,13,54,33926,1,6,96,0
67,2401401,386,18,234,58027,10,7,115,1
21,1274428,302,10,65,30871,6,5,41,0
47,1747824,671,21,23,59047,7,6,132,0
47,2926353,827,17,29,22303,7,8,59,0
31,1497984,322,19,211,39201,4,5,62,0
69,2304283,397,4,79,59988,6,1,141,0
25,938592,821,9,145,18587,13,3,156,1
27,1908035,620,18,285,54083,6,4,80,0
39,754868,833,16,95,11944,2,7,42,0
49,2935603,666,7,79,22444,10,3,87,0
35,1342776,483,12,68,33670,10,0,134,0
55,2378270,716,4,86,57816,1,0,86,0
67,1799333,513,21,254,16321,14,1,207,1
57,2100187,509,12,142,57631,14,7,132,1
32,2282053,432,12,101,8927,4,2,92,0
50,748524,352,4,104,33873,3,5,64,0
40,2582726,322,12,277,25298,7,6,18,0
57,2079415,405,23,245,30087,11,10,199,1
23,283299,759,8,9,57631,13,0,236,1
29,1625216,781,24,219,53662,4,4,71,0
61,2117573,419,3,71,33890,12,1,124,1
59,1699159,507,16,159,51485,8,6,57,0
46,2990692,617,2,33,27185,6,11,99,0
22,1908588,637,6,13,59096,10,11,77,1
43,2893810,454,17,204,25314,0,2,57,0
43,2778391,454,12,234,6345,1,8,101,0
41,327845,693,9,271,6208,7,0,164,0
36,2173164,804,16,167,23585,9,1,124,0
29,908636,612,7,79,23783,12,8,64,1
33,1984164,558,8,296,10265,7,6,181,0
48,2936492,456,7,187,29778,1,2,80,0
47,1382303,313,21,113,52084,12,10,189,1
37,2748120,376,5,204,54690,6,7,66,0
58,830025,638,23,185,39774,7,4,146,0
56,1427318,708,7,32,26240,3,1,107,0
21,499615,693,18,57,13359,2,9,17,0
38,1297338,519,18,252,9668,14,0,193,1
29,2462531,732,16,44,42419,9,5,19,0
33,873346,754,7,226,22455,8,3,202,0
60,546768,439,21,170,44638,1,1,123,0
65,532744,797,2,33,35602,13,0,209,1
35,2147100,829,17,193,29162,2,6,54,0
63,842624,395,8,206,20308,7,3,176,0
64,1205236,327,2,134,55681,1,0,55,0
66,2627320,529,18,52,11976,4,9,240,0
24,1339304,715,19,261,49225,9,0,26,0
53,1015329,755,20,92,17770,11,6,91,1
44,2971314,324,9,262,9385,7,4,235,0
56,347483,703,12,63,8872,6,0,236,0
61,2357551,841,22,53,26264,3,10,137,0
30,2523426,464,19,220,20051,9,8,124,1
56,1748303,507,8,80,51164,8,2,76,0
40,260692,672,22,38,27518,1,9,85,0
61,2223756,368,8,252,41189,12,0,199,1
65,1916706,819,10,294,4893,12,1,77,1
64,2370665,652,18,27,23722,6,9,173,0
31,2203509,400,15,23,34457,6,5,18,0
32,2787935,300,24,100,45195,14,2,172,1
38,1635761,650,11,255,37244,6,9,204,0
50,1701221,306,21,245,5504,6,7,226,0
64,2498309,617,14,49,55113,4,0,61,0
68,1137841,808,15,80,44933,0,0,127,0
57,555045,485,14,111,30973,3,7,99,0
40,1990117,761,12,64,4578,4,10,110,0
45,968693,642,4,136,43647,12,0,121,1
32,1404155,307,3,161,22247,9,10,100,1
41,783884,875,12,59,39377,3,3,165,0
45,2367661,435,7,190,44834,12,10,67,1
31,2829876,682,7,179,27873,6,5,220,0
29,210086,485,22,35,18118,12,0,161,1
45,1200780,671,19,159,10344,1,3,68,0
55,2650350,860,14,249,33277,1,4,46,0
52,1115360,465,1,34,15732,10,0,113,0
69,2523714,620,7,53,5548,1,1,245,0
34,999129,456,22,174,20455,9,1,47,0
21,685685,584,10,79,7786,2,5,162,0
37,416769,327,18,210,4202,4,1,235,0
45,2971011,650,13,165,48510,13,5,24,1
28,2110232,382,8,153,49064,9,8,153,1
25,1599726,669,9,92,43767,8,1,64,0
25,1023681,840,15,172,29399,2,6,141,0
61,2714217,694,8,193,15280,5,10,35,0
55,2588372,779,1,118,55752,5,0,248,0
39,888484,512,3,17,57417,10,8,48,1
43,2968299,659,19,170,50429,5,3,194,0
29,548128,513,9,161,14026,4,4,136,0
50,1319611,603,19,185,38776,13,3,137,1
36,1252417,454,15,296,31152,13,9,56,1
53,1555610,679,14,108,15075,1,8,227,0
22,1638447,499,1,115,37743,0,0,185,0
34,749690,537,3,265,35647,4,9,101,0
66,2023957,466,2,152,33004,7,5,186,0
21,573857,525,1,143,42385,9,11,174,1
46,1206095,550,18,173,53292,4,4,47,0
45,1616083,579,1,162,27540,13,7,109,1
36,1970137,775,9,60,41624,2,1,71,0
35,297807,797,7,77,19781,2,11,70,0
46,1009669,834,13,252,36535,1,3,211,0
67,1735595,710,17,184,39374,6,4,127,0
64,2504534,728,13,95,4834,12,7,234,1
36,2690921,838,13,198,27402,13,0,17,1
34,869220,742,10,199,4589,1,6,47,0
49,814727,509,6,289,19001,5,7,115,0
44,1517765,846,5,252,10490,11,0,45,0
67,2634212,790,10,233,4614,7,4,222,0
35,256435,770,14,287,35553,7,5,65,0
39,2395605,867,11,167,5506,1,9,54,0
28,2818000,762,5,95,20328,5,4,59,0
54,1251429,849,4,215,48969,11,8,29,1
22,1848528,776,3,270,40851,2,3,200,0
47,310884,497,14,131,12078,8,1,192,0
30,248022,820,13,286,51769,2,8,171,0
55,2593020,798,24,75,49849,0,1,111,0
43,997872,810,23,95,32236,12,1,116,1
69,623500,624,5,98,20217,8,11,101,1
28,1653438,766,12,80,11583,12,5,41,1
48,2382846,895,23,108,33461,7,8,213,0
43,607558,438,10,201,40908,11,4,210,1
24,1745109,541,2,188,17015,12,9,52,1
34,395333,615,7,81,39786,1,1,88,0
62,1507580,434,7,38,9785,9,11,150,1
49,595151,487,4,126,1266,13,5,11,1
21,689218,878,12,207,12460,9,0,198,0
24,2208456,368,24,133,11485,2,9,221,0
52,2243220,738,4,294,26544,6,9,151,0
53,2254749,376,7,217,35686,5,2,179,0
69,1889053,699,20,142,55211,7,2,152,0
46,2391355,673,13,265,39256,9,9,102,1
37,1435369,311,8,176,58073,12,5,131,1
59,1218281,786,14,151,56961,4,3,222,0
43,1513558,716,3,153,24674,4,10,147,0
52,1939266,506,2,33,46662,1,10,193,0
35,1875074,640,10,106,6057,5,7,126,0
33,1348742,610,6,258,38853,11,6,190,1
22,1995811,607,23,278,56749,11,8,114,1
39,2327536,592,7,53,12336,10,4,67,0
44,507522,675,16,193,57695,12,10,239,1
65,1618038,826,6,69,44859,12,4,222,1
44,625859,639,16,168,32143,10,4,108,0
31,2707294,382,24,228,28360,4,8,245,0
42,1272228,876,12,11,27306,8,1,218,0
35,1855668,751,22,65,30946,13,6,127,1
30,2489854,302,15,196,7613,2,9,117,0
61,236417,755,22,92,21544,14,2,71,1
47,327390,535,3,162,16079,4,7,66,0
29,2737262,688,16,277,26694,2,8,200,0
48,2877482,692,18,286,22687,8,10,141,0
21,2622549,329,15,149,9505,8,10,87,1
37,1428489,882,23,167,11940,13,9,113,1
51,514867,447,6,178,40814,9,8,105,1
64,2448541,582,17,112,37814,12,4,219,1
30,901485,537,2,148,33754,6,9,132,1
57,1329717,618,2,62,10382,14,10,171,1
49,1094208,636,17,192,27076,13,10,41,1
38,1647832,330,19,24,26343,0,11,87,0
67,246652,506,5,216,25053,8,8,237,1
58,2265512,528,4,28,9370,13,2,171,1
59,316048,882,18,95,35529,8,7,207,0
69,260941,641,8,220,9799,9,6,49,0
26,1073772,759,9,56,6670,4,3,44,0
60,1585548,435,24,142,28182,10,11,24,1
32,2454334,583,23,157,30697,1,8,60,0
34,2695717,650,18,224,27938,12,6,29,1
64,1410022,316,22,177,40231,0,7,229,0
30,2643841,514,11,5,53816,1,10,46,0
40,572767,694,16,29,35509,3,7,47,0
35,1815455,698,16,208,14373,3,2,158,0
51,593273,713,4,205,33824,0,6,225,0
27,2024472,543,21,195,44807,12,7,19,1
61,2623874,394,9,236,18539,12,2,109,1
30,2143505,305,13,224,17850,7,8,191,0
30,2447345,386,20,70,41751,9,9,146,1
68,2564789,488,8,28,55483,11,3,223,1
59,984118,719,11,86,29774,14,9,179,1
48,2923621,366,21,95,59019,7,6,110,0
50,1840682,547,9,176,33943,7,7,153,0
57,2516930,506,18,39,46712,4,7,116,0
23,1512151,504,20,38,52935,9,4,33,0
63,655457,618,3,266,39303,1,6,13,0
35,1162798,382,23,181,17064,3,7,181,0
41,824367,723,18,148,31987,0,10,127,0
57,979558,381,19,219,50012,9,1,160,0
32,417199,848,9,145,52123,0,9,51,0
24,887843,786,24,272,58453,11,3,223,1
67,1541915,432,18,143,14959,9,5,129,0
29,979568,414,22,51,23205,2,8,203,0
59,958049,676,16,64,58173,3,1,101,0
62,353807,510,14,53,23990,11,6,126,1
48,2836643,431,19,56,59093,10,1,28,0
43,1514694,673,22,65,37526,11,9,157,1
65,2532433,453,15,218,18739,10,1,165,0
60,2285445,722,21,99,42272,2,0,115,0
64,564913,665,4,124,33760,11,8,33,1
42,1858086,446,12,223,18713,10,5,228,1
44,1157217,426,7,44,23905,2,1,245,0
46,2799730,607,11,236,33738,7,9,11,0
50,2309788,417,7,215,51032,3,3,16,0
53,1545790,872,20,42,29512,2,3,133,0
36,2064131,530,3,215,43662,8,11,10,1
42,2719128,750,4,87,21739,11,6,148,1
69,729254,799,2,122,28340,11,6,188,1
63,1594682,444,20,31,19516,0,3,197,0
38,803986,348,15,213,36598,7,4,168,0
27,1657850,406,20,129,33070,4,10,39,0
46,2862922,392,12,280,11993,13,11,86,1
28,2537427,439,21,76,14935,7,11,161,1
26,1251574,613,17,62,45781,9,8,27,1
50,1097465,310,18,123,13841,2,5,195,0
59,1236325,747,8,66,23762,14,1,214,1
43,365720,694,24,91,36561,5,1,26,0
52,1064465,804,8,103,1539,10,2,55,0
42,1911463,677,5,128,53520,13,10,121,1
62,1090432,660,24,11,10681,6,6,231,0
63,1907008,847,9,138,3265,7,1,28,0
65,605234,872,20,287,27581,6,0,21,0
29,2301628,860,20,6,43723,6,3,227,0
51,2917208,695,23,164,1111,1,9,91,0
27,1407130,485,5,161,11275,2,6,149,0
29,2490737,520,10,230,59642,5,4,245,0
33,417483,817,1,147,45988,2,6,59,0
23,1002651,599,24,270,56754,8,6,243,0
55,1541168,474,4,270,32856,8,11,203,1
53,673119,670,24,41,39969,5,6,157,0
41,993287,808,16,292,37339,0,10,15,0
51,1698345,503,18,296,46371,0,0,138,0
54,2759001,581,12,77,57945,14,10,227,1
52,1424233,715,20,20,58508,14,7,144,1
55,2953596,332,15,87,19998,3,5,105,0
35,353016,381,18,178,18474,10,5,64,1
52,1335969,782,5,80,40853,9,9,234,1
26,906757,447,14,295,19252,7,3,211,0
65,742358,794,24,55,47247,2,11,133,0
41,2353842,469,7,190,32028,3,8,118,0
53,945371,306,11,9,21392,11,9,114,1
52,785422,679,15,266,58771,10,8,24,1
39,2819538,733,21,183,45496,5,10,104,0
53,2749807,333,11,146,29205,10,5,161,1
48,2590785,862,7,272,51502,8,10,38,1
51,1271754,437,21,118,7393,3,8,91,0
41,1427450,666,23,184,50096,2,0,208,0
54,1311354,405,20,72,29351,9,6,43,0
35,2485943,331,20,111,2354,9,8,215,1
34,1151077,823,4,63,51341,8,4,221,0
39,2724056,467,24,278,50368,6,5,102,0
63,835754,377,1,35,38655,8,5,46,0
35,318292,845,21,39,24585,10,4,179,0
26,2263145,508,2,264,42428,9,9,201,1
29,2134755,710,4,13,21291,5,8,104,0
57,436424,307,5,113,37369,3,4,156,0
40,246475,526,24,147,3095,4,2,160,0
54,2200058,474,2,46,9329,9,5,80,0
58,1409325,380,2,191,29629,11,5,15,1
46,1199044,356,18,89,26840,1,0,108,0
38,2307424,434,24,205,22702,2,10,230,0
48,308644,537,14,292,3118,4,3,64,0
29,406308,771,3,265,4051,12,9,214,1
52,2535109,516,21,163,27191,2,11,48,0
26,621841,325,18,157,24871,2,9,34,0
34,580457,486,22,188,49771,8,0,107,0
48,1896814,415,10,261,38327,3,5,92,0
44,2746846,462,6,71,30528,13,1,13,1
33,2998325,713,2,217,42307,3,4,225,0
63,1742666,477,20,224,50526,0,2,42,0
32,744409,579,11,228,19878,11,5,244,1
39,2622938,511,18,98,15181,6,8,75,0
41,1535634,353,14,63,39252,12,11,139,1
47,2675960,366,20,182,20535,9,2,151,0
39,2800300,843,13,294,55437,12,8,187,1
44,2969690,819,7,116,43324,8,4,20,0
46,267258,798,21,186,34588,11,1,43,1
65,1309139,730,20,228,10430,7,9,175,0
48,2478274,345,10,164,30840,11,11,229,1
66,1049039,891,19,268,37288,1,9,176,0
38,2362790,334,13,167,26009,5,9,159,0
64,2031004,488,22,284,3175,9,9,51,1
56,1649245,388,2,7,16851,9,11,234,1
62,963303,634,20,85,28752,14,8,239,1
49,2997686,435,12,296,19545,4,2,232,0
37,2112768,845,8,183,42831,7,8,194,0
24,1123676,412,18,98,22440,0,5,215,0
64,2898228,471,2,221,57291,8,0,175,0
65,1004350,638,16,26,47531,8,0,18,0
49,1607847,854,8,130,17158,12,10,97,1
24,869037,824,16,272,44137,10,2,38,0
30,2563866,473,8,147,20020,11,4,206,1
45,1653447,631,23,272,568,6,5,179,0
51,2526962,506,13,107,19658,7,4,69,0
23,2345059,642,6,60,37672,12,7,176,1
67,2059638,403,1,231,51846,8,5,100,1
22,2633954,339,2,110,9269,12,1,209,1
45,246371,322,7,148,31727,14,4,230,1
69,1128495,551,13,37,37539,4,11,69,0
26,749175,589,4,121,15413,13,6,190,1
46,738147,501,9,175,10940,10,1,135,0
28,1141144,454,19,22,48645,13,4,85,1
55,684284,866,20,240,20291,1,11,145,0
47,697981,405,3,172,14618,13,4,115,1
45,2481459,559,23,159,44658,14,7,114,1
38,1746092,499,2,244,40124,13,8,158,1
21,696372,516,16,122,16351,0,2,193,0
68,2037520,710,10,85,39026,4,11,185,0
59,1067414,858,12,172,9866,7,3,56,0
23,1008344,416,18,177,34452,9,11,18,1
24,844927,723,2,222,31407,14,8,87,1
61,366587,511,14,232,49881,3,8,138,0
57,2705784,454,12,195,7598,3,2,64,0
35,1980446,562,20,230,55381,3,1,40,0
28,374847,806,24,172,43405,7,10,89,0
58,564211,450,24,193,53636,12,11,240,1
39,1654823,511,24,197,26280,6,11,100,0
67,439891,491,8,5,42305,12,6,148,1
46,835136,397,23,13,4288,10,3,75,1
59,1578284,840,22,79,14281,0,2,197,0
30,845209,471,7,147,41886,9,1,40,0
58,1397961,670,13,198,6435,5,9,187,0
34,2542550,454,15,14,44613,3,10,69,0
69,2634482,439,14,143,10119,1,11,225,0
61,2519984,555,5,34,25553,2,7,71,0
39,1699543,715,8,283,35222,3,6,176,0
50,1563212,628,18,282,1556,9,10,140,1
25,1541084,677,5,46,46305,6,10,121,0
51,1660153,565,23,232,3140,0,4,195,0
27,2889389,840,9,289,36182,0,6,77,0
39,1354906,438,10,205,53183,2,0,39,0
51,1672862,896,17,214,33781,1,8,76,0
59,1352298,811,3,182,28565,2,7,77,0
44,2327006,548,1,90,4927,2,10,195,0
54,1345318,607,7,52,16461,10,3,86,0
43,843913,872,15,297,26515,12,0,190,1
68,1802519,518,19,210,1032,0,11,23,0
65,629581,883,8,195,27128,12,3,147,1
60,1725090,592,11,20,15119,5,0,215,0
26,1478881,709,2,132,37194,7,5,218,0
58,321232,497,20,189,13091,4,7,31,0
61,2574751,379,2,134,36179,0,10,200,0
56,943106,684,11,169,20152,10,4,70,1
47,1904910,436,20,97,34545,9,8,183,1
31,999111,512,17,283,50518,10,9,46,1
25,1441439,506,10,217,41197,6,1,30,0
37,2324581,432,5,145,27961,10,11,226,1
27,480217,465,3,119,55366,14,1,140,1
47,794495,802,9,11,49375,12,3,156,1
67,2327517,729,20,60,31387,9,5,41,0
35,967263,479,22,196,59897,8,5,216,0
66,1752906,420,2,26,29313,11,5,242,1
33,2403809,473,23,84,45930,6,5,33,0
31,1256360,630,19,288,16182,8,0,210,0
65,1623249,367,17,107,56190,9,0,83,0
46,1216466,437,12,221,30362,8,11,185,1
42,1480849,607,20,146,39068,12,2,105,1
48,451428,629,9,89,5643,1,1,67,0
44,2942353,537,23,81,26782,7,6,177,0
49,2817867,829,4,262,35424,11,5,144,1
29,2440515,375,18,232,10949,14,4,55,1
62,2774830,450,16,82,26301,6,7,123,0
24,1012586,615,21,166,10125,11,1,228,0
69,2060658,336,24,86,56592,6,10,135,0
66,2802244,425,10,220,2549,1,11,152,0
38,433420,585,22,55,10513,0,6,245,0
63,2595497,539,12,168,11482,3,9,222,0
36,2729847,519,11,255,52465,6,3,83,0
53,1321496,306,5,217,50786,5,10,96,0
49,413869,515,20,215,8253,9,11,14,1
59,661811,885,11,167,55871,1,2,196,0
30,2984246,592,16,89,15047,6,0,207,0
29,944287,838,15,7,35244,9,9,31,1
51,1330027,783,6,9,16489,10,1,37,0
48,2286030,342,13,239,42716,8,6,191,0
23,2009753,606,16,279,30470,1,2,28,0
34,1622889,392,3,294,3513,9,10,122,1
45,299978,882,18,24,38251,14,4,23,1
35,1291144,568,1,199,12998,10,10,185,1
22,2978305,514,17,153,23378,14,2,144,1
44,2212826,413,20,120,22804,4,6,216,0
34,2198069,484,6,8,52021,10,11,169,1
68,904825,424,9,26,49858,1,3,159,0
27,916743,404,4,194,58957,0,7,55,0
56,2838207,536,7,16,15493,10,9,94,1
44,2597948,457,23,193,4660,6,7,220,0
47,1725524,773,22,31,23443,1,3,150,0
57,284244,804,11,146,50674,5,11,31,0
58,2703751,573,23,11,14711,6,1,147,0
50,522233,416,3,14,57417,0,6,247,0
47,2294604,873,16,183,3024,10,0,119,0
59,1275016,835,6,7,49623,11,11,53,1
35,942126,359,7,107,47598,8,8,33,0
46,950550,700,12,58,10156,5,4,196,0
21,2444835,479,7,166,58213,1,9,199,0
24,2491707,531,22,234,48346,0,3,81,0
49,1664249,775,19,215,27777,0,3,209,0
21,2176336,544,22,285,21411,1,10,122,0
63,1172360,892,16,74,37656,11,11,192,1
66,1224011,867,18,72,6880,8,11,186,1
42,561970,512,10,286,23672,1,8,240,0
31,1871859,758,1,286,18725,14,0,59,1
30,2102283,427,8,158,39113,0,3,156,0
37,871813,516,3,228,25400,12,5,243,1
56,1095176,319,16,193,41304,3,7,219,0
67,2316659,866,24,45,39833,13,1,67,1
46,934756,359,3,177,37793,12,7,106,1
68,1990580,428,2,242,21333,8,8,185,1
41,666401,856,12,274,59522,11,7,238,1
33,1741383,496,8,169,10211,7,4,102,0
29,1523913,791,19,134,37656,6,11,105,1
31,689774,803,24,9,3342,7,10,81,0
31,1607912,546,18,134,27747,1,0,105,0
26,962431,559,20,180,42740,4,5,149,0
21,936809,646,15,26,38800,11,0,95,0
26,521660,496,17,45,4976,14,10,157,1
33,1410340,406,18,157,22203,14,3,182,1
42,233512,459,18,50,17108,11,8,35,1
51,2193729,721,9,13,25978,6,11,90,1
42,1260978,506,5,105,47376,0,4,115,0
57,2137888,612,11,51,54418,5,6,235,0
67,844052,731,4,211,38681,6,8,168,0
47,2961728,534,10,245,48123,7,3,91,0
34,2542891,626,4,7,42066,4,4,68,0
67,1279626,778,23,268,48280,13,5,140,1
25,250093,727,3,40,45998,7,0,27,0
56,205050,399,16,247,31938,9,9,93,1
52,1033148,537,21,242,25517,10,11,125,1
54,2412607,406,11,223,35923,0,4,158,0
27,2692806,663,9,205,38669,14,9,194,1
62,716929,792,1,31,46499,13,3,236,1
68,771719,342,10,93,15972,3,0,51,0
30,1224627,874,12,273,45822,12,3,71,1
37,478904,372,24,128,12298,10,4,244,0
50,1920409,603,2,285,36245,5,8,39,0
41,243815,304,15,259,34068,3,0,70,0
33,1860850,887,24,6,52164,12,5,45,1
21,2322786,648,20,127,34260,4,7,64,0
21,1146152,699,16,240,48111,10,8,13,1
67,1996648,894,2,81,39524,11,10,24,1
53,1899963,732,13,82,7984,10,4,121,0
58,2750565,871,18,167,49151,1,1,208,0
45,2311722,406,22,154,26000,6,0,105,0
46,1546143,416,19,52,16605,8,4,106,0
33,2377415,682,11,118,2525,6,10,66,0
48,1939721,381,14,68,51426,0,2,72,0
53,312446,709,3,154,30046,1,5,86,0
57,918166,369,9,77,27226,11,8,73,1
61,1043395,686,5,51,5277,10,10,154,1
50,1747439,823,14,185,11718,7,0,62,0
69,234341,596,7,263,36524,0,3,177,0
68,729885,364,12,99,59957,1,3,239,0
28,2783016,874,21,105,19066,4,11,79,0
69,1652036,477,18,87,21036,13,6,136,1
67,2956308,307,11,86,58633,14,1,59,1
21,1355703,458,24,125,54654,5,7,77,0
32,1324165,310,9,7,55700,0,5,24,0
25,2718896,710,11,17,33961,0,3,81,0
44,2118975,454,18,168,43143,1,2,171,0
26,331607,505,2,109,24824,2,9,167,0
45,395984,414,20,170,12599,8,11,224,1
21,1189921,678,13,79,24065,2,6,210,0
45,770073,898,15,64,19830,7,8,161,0
21,2667067,649,8,237,31845,5,10,117,0
52,2688322,397,5,77,46021,9,1,17,0
62,1743169,318,5,282,50675,4,7,194,0
62,707483,612,7,153,10157,8,1,123,0
23,2756929,827,12,127,41486,14,10,207,1
69,2983381,856,20,293,34039,7,11,34,1
39,396166,744,12,8,22387,13,5,214,1
63,2252563,530,9,241,57782,10,7,171,1
49,2901381,658,4,212,6963,2,0,34,0
22,2092552,682,8,176,53966,6,6,27,0
29,1908339,811,19,211,20687,13,8,82,1
37,1956446,343,22,154,51529,13,5,234,1
66,1205565,664,1,228,50845,3,5,207,0
56,2302169,410,23,63,59280,7,8,23,0
37,1418851,522,11,297,34883,6,1,143,0
69,911833,685,23,155,35734,2,3,219,0
32,383195,564,13,165,3687,6,10,244,0
40,510404,570,18,117,56401,5,7,112,0
23,245938,511,21,236,2498,5,4,227,0
63,389001,795,20,190,47672,13,8,45,1
24,2139128,613,10,243,38674,10,2,45,0
37,368444,686,13,251,15518,9,5,212,0
57,2136736,546,12,144,41042,2,5,155,0
66,908612,866,13,116,44476,3,2,24,0
62,2573924,649,2,199,3008,12,5,231,1
35,2682535,371,3,129,34270,3,0,242,0
53,2276245,595,17,243,648,14,4,98,1
36,2939605,512,21,5,51553,5,1,25,0
31,2196211,594,19,125,55506,12,7,85,1
40,1892210,470,12,93,10932,8,6,23,0
58,530492,545,16,24,44764,4,6,56,0
44,560492,440,20,277,18624,7,9,191,0
36,292862,539,20,181,4757,4,3,67,0
50,2543545,610,22,118,55728,14,1,214,1
54,1257978,715,10,286,52675,14,2,240,1
21,2913301,697,23,31,6077,5,9,167,0
44,1112553,321,23,192,13340,5,3,237,0
44,382992,377,15,91,47765,3,2,55,0
